/VIN (inital_phase=120) X,/VIN (inital_phase=120) Y,/SoC (inital_phase=120) X,/SoC (inital_phase=120) Y,/COMP_OUT (inital_phase=120) X,/COMP_OUT (inital_phase=120) Y,/B_Buf<7> (inital_phase=120) X,/B_Buf<7> (inital_phase=120) Y,/B_Buf<6> (inital_phase=120) X,/B_Buf<6> (inital_phase=120) Y,/B_Buf<5> (inital_phase=120) X,/B_Buf<5> (inital_phase=120) Y,/B_Buf<2> (inital_phase=120) X,/B_Buf<2> (inital_phase=120) Y,/B_Buf<1> (inital_phase=120) X,/B_Buf<1> (inital_phase=120) Y,/B_Buf<3> (inital_phase=120) X,/B_Buf<3> (inital_phase=120) Y,/B_Buf<0> (inital_phase=120) X,/B_Buf<0> (inital_phase=120) Y,/EoC (inital_phase=120) X,/EoC (inital_phase=120) Y,/I25/DAC_OUT (inital_phase=120) X,/I25/DAC_OUT (inital_phase=120) Y,/I25/SH_OUT (inital_phase=120) X,/I25/SH_OUT (inital_phase=120) Y,/B_Buf<4> (inital_phase=120) X,/B_Buf<4> (inital_phase=120) Y
1.572678384585781e-09,1.119585595444724,1.572678384585781e-09,1.2,1.572678384585781e-09,1.199999681918674,1.572678384585781e-09,1.170860847932164,1.572678384585781e-09,9.540330469090576e-08,1.572678384585781e-09,9.540330466994208e-08,1.572678384585781e-09,9.540330469090576e-08,1.572678384585781e-09,9.540330462011638e-08,1.572678384585781e-09,9.54033047127487e-08,1.572678384585781e-09,9.540330462011638e-08,1.572678384585781e-09,0,1.572678384585781e-09,-2.920406940113257e-05,1.572678384585781e-09,0.6350650955011876,1.572678384585781e-09,9.540330469090576e-08
1.578463922189499e-09,1.119585486371211,1.578463922189499e-09,1.2,1.578463922189499e-09,1.199999681921833,1.578463922189499e-09,1.181598204195792,1.578463922189499e-09,9.540330463357882e-08,1.578463922189499e-09,9.540330473801364e-08,1.578463922189499e-09,9.540330463357882e-08,1.578463922189499e-09,9.540330470080863e-08,1.578463922189499e-09,9.540330464159055e-08,1.578463922189499e-09,9.540330470080863e-08,1.578463922189499e-09,0,1.578463922189499e-09,-3.045875501537322e-05,1.578463922189499e-09,0.635065094949229,1.578463922189499e-09,9.540330463357882e-08
1.585695070923645e-09,1.119585350043801,1.585695070923645e-09,1.2,1.585695070923645e-09,1.199999681940984,1.585695070923645e-09,1.190454536390931,1.585695070923645e-09,9.540330476751368e-08,1.585695070923645e-09,9.540330462480967e-08,1.585695070923645e-09,9.540330476751368e-08,1.585695070923645e-09,9.540330467716977e-08,1.585695070923645e-09,9.54033047370026e-08,1.585695070923645e-09,9.540330467716977e-08,1.585695070923645e-09,0,1.585695070923645e-09,-3.114951095907819e-05,1.585695070923645e-09,0.6350650944950769,1.585695070923645e-09,9.540330476751368e-08
1.597009006903153e-09,1.1195851367442,1.597009006903153e-09,1.2,1.597009006903153e-09,1.199999682031988,1.597009006903153e-09,1.197091067051478,1.597009006903153e-09,9.540330457241941e-08,1.597009006903153e-09,9.540330476665037e-08,1.597009006903153e-09,9.540330457241941e-08,1.597009006903153e-09,9.540330473475998e-08,1.597009006903153e-09,9.540330462260114e-08,1.597009006903153e-09,9.540330473475998e-08,1.597009006903153e-09,0,1.597009006903153e-09,-2.833913264727759e-05,1.597009006903153e-09,0.6350650948801849,1.597009006903153e-09,9.540330457241941e-08
1.605364757279074e-09,1.119584979214571,1.605364757279074e-09,1.2,1.605364757279074e-09,1.199999682180183,1.605364757279074e-09,1.198662224032931,1.605364757279074e-09,9.540330476344866e-08,1.605364757279074e-09,9.540330455662148e-08,1.605364757279074e-09,9.540330476344866e-08,1.605364757279074e-09,9.540330462077964e-08,1.605364757279074e-09,9.540330478368811e-08,1.605364757279074e-09,9.540330462077964e-08,1.605364757279074e-09,0,1.605364757279074e-09,-2.089732056109126e-05,1.605364757279074e-09,0.6350650967051116,1.605364757279074e-09,9.540330476344866e-08
1.61568200767595e-09,1.119584784704898,1.61568200767595e-09,1.2,1.61568200767595e-09,1.199999682549179,1.61568200767595e-09,1.19933404829859,1.61568200767595e-09,9.540330459599455e-08,1.61568200767595e-09,9.540330482377644e-08,1.61568200767595e-09,9.540330459599455e-08,1.61568200767595e-09,9.540330477411194e-08,1.61568200767595e-09,9.54033045543871e-08,1.61568200767595e-09,9.540330477411194e-08,1.61568200767595e-09,0,1.61568200767595e-09,1.081090945470577e-06,1.61568200767595e-09,0.6350651026870652,1.61568200767595e-09,9.540330459599455e-08
1.628449987430767e-09,1.119584543991666,1.628449987430767e-09,1.2,1.628449987430767e-09,1.199999683589102,1.628449987430767e-09,1.199584973805226,1.628449987430767e-09,9.540330475686292e-08,1.628449987430767e-09,9.540330452940837e-08,1.628449987430767e-09,9.540330475686292e-08,1.628449987430767e-09,9.540330455044301e-08,1.628449987430767e-09,9.540330480966311e-08,1.628449987430767e-09,9.540330455044301e-08,1.628449987430767e-09,0,1.628449987430767e-09,6.913954502526821e-05,1.628449987430767e-09,0.6350651221026067,1.628449987430767e-09,9.540330475686292e-08
1.638071252764195e-09,1.119584362602853,1.638071252764195e-09,1.2,1.638071252764195e-09,1.199999685302221,1.638071252764195e-09,1.199661249687088,1.638071252764195e-09,9.540330463134681e-08,1.638071252764195e-09,9.540330482222923e-08,1.638071252764195e-09,9.540330463134681e-08,1.638071252764195e-09,9.540330475206005e-08,1.638071252764195e-09,9.540330459213041e-08,1.638071252764195e-09,9.540330475206005e-08,1.638071252764195e-09,0,1.638071252764195e-09,0.0001842234411941757,1.638071252764195e-09,0.6350651554312541,1.638071252764195e-09,9.540330463134681e-08
1.64829540233115e-09,1.119584169847712,1.64829540233115e-09,1.2,1.64829540233115e-09,1.199999689043475,1.64829540233115e-09,1.199721591538436,1.64829540233115e-09,9.540330473238648e-08,1.64829540233115e-09,9.540330449388943e-08,1.64829540233115e-09,9.540330473238648e-08,1.64829540233115e-09,9.540330461001448e-08,1.64829540233115e-09,9.54033048063073e-08,1.64829540233115e-09,9.540330461001448e-08,1.64829540233115e-09,0,1.64829540233115e-09,0.0004391185429799796,1.64829540233115e-09,0.6350652297802619,1.64829540233115e-09,9.540330473238648e-08
1.658059598549229e-09,1.119583985763837,1.658059598549229e-09,1.2,1.658059598549229e-09,1.199999695274378,1.658059598549229e-09,1.199769090029268,1.658059598549229e-09,9.540330462334767e-08,1.658059598549229e-09,9.540330485470049e-08,1.658059598549229e-09,9.540330462334767e-08,1.658059598549229e-09,9.540330475957497e-08,1.658059598549229e-09,9.540330455831949e-08,1.658059598549229e-09,9.540330475957497e-08,1.658059598549229e-09,0,1.658059598549229e-09,0.0008780652816132824,1.658059598549229e-09,0.6350653591201658,1.658059598549229e-09,9.540330462334767e-08
1.669231653819324e-09,1.119583775137431,1.669231653819324e-09,1.2,1.669231653819324e-09,1.199999705860683,1.669231653819324e-09,1.199814882132692,1.669231653819324e-09,9.540330476640378e-08,1.669231653819324e-09,9.540330455358505e-08,1.669231653819324e-09,9.540330476640378e-08,1.669231653819324e-09,9.540330456707124e-08,1.669231653819324e-09,9.540330482135291e-08,1.669231653819324e-09,9.540330456707124e-08,1.669231653819324e-09,0,1.669231653819324e-09,0.001670378662712993,1.669231653819324e-09,0.63506559648038,1.669231653819324e-09,9.540330476640378e-08
1.678643256340765e-09,1.119583597700585,1.678643256340765e-09,1.2,1.678643256340765e-09,1.199999717432187,1.678643256340765e-09,1.199847194574505,1.678643256340765e-09,9.540330458327856e-08,1.678643256340765e-09,9.540330479889195e-08,1.678643256340765e-09,9.540330458327856e-08,1.678643256340765e-09,9.540330478945059e-08,1.678643256340765e-09,9.540330453294622e-08,1.678643256340765e-09,9.540330478945059e-08,1.678643256340765e-09,0,1.678643256340765e-09,0.002598001986643636,1.678643256340765e-09,0.6350658794512817,1.678643256340765e-09,9.540330458327856e-08
1.69141343304345e-09,1.119583356944286,1.69141343304345e-09,1.2,1.69141343304345e-09,1.199999736430637,1.69141343304345e-09,1.199883792437498,1.69141343304345e-09,9.540330481317228e-08,1.69141343304345e-09,9.540330458724531e-08,1.69141343304345e-09,9.540330481317228e-08,1.69141343304345e-09,9.540330448042948e-08,1.69141343304345e-09,9.540330480625754e-08,1.69141343304345e-09,9.540330448042948e-08,1.69141343304345e-09,0,1.69141343304345e-09,0.004257148663239708,1.69141343304345e-09,0.6350663969442615,1.69141343304345e-09,9.540330481317228e-08
1.700091429647837e-09,1.119583193337717,1.700091429647837e-09,1.2,1.700091429647837e-09,1.199999751126577,1.700091429647837e-09,1.199904053109569,1.700091429647837e-09,9.540330461125646e-08,1.700091429647837e-09,9.540330478013071e-08,1.700091429647837e-09,9.540330461125646e-08,1.700091429647837e-09,9.54033047922082e-08,1.700091429647837e-09,9.540330460177812e-08,1.700091429647837e-09,9.54033047922082e-08,1.700091429647837e-09,0,1.700091429647837e-09,0.005649359595609624,1.700091429647837e-09,0.6350668401060963,1.700091429647837e-09,9.540330461125646e-08
1.707430448269624e-09,1.119583054974826,1.707430448269624e-09,1.2,1.707430448269624e-09,1.199999764144512,1.707430448269624e-09,1.199918749747088,1.707430448269624e-09,9.540330473664357e-08,1.707430448269624e-09,9.540330456809024e-08,1.707430448269624e-09,9.540330473664357e-08,1.707430448269624e-09,9.540330452075038e-08,1.707430448269624e-09,9.540330475524821e-08,1.707430448269624e-09,9.540330452075038e-08,1.707430448269624e-09,0,1.707430448269624e-09,0.006977489029552441,1.707430448269624e-09,0.6350672703511174,1.707430448269624e-09,9.540330473664357e-08
1.715209094200958e-09,1.119582908323498,1.715209094200958e-09,1.2,1.715209094200958e-09,1.199999777680195,1.715209094200958e-09,1.199932121586228,1.715209094200958e-09,9.540330465607121e-08,1.715209094200958e-09,9.540330480597194e-08,1.715209094200958e-09,9.540330465607121e-08,1.715209094200958e-09,9.540330482115726e-08,1.715209094200958e-09,9.540330457444654e-08,1.715209094200958e-09,9.540330482115726e-08,1.715209094200958e-09,0,1.715209094200958e-09,0.008493986734788069,1.715209094200958e-09,0.6350677716985307,1.715209094200958e-09,9.540330465607121e-08
1.723190795844782e-09,1.119582757843818,1.723190795844782e-09,1.2,1.723190795844782e-09,1.199999790552796,1.723190795844782e-09,1.199943938030756,1.723190795844782e-09,9.540330465599838e-08,1.723190795844782e-09,9.540330455624459e-08,1.723190795844782e-09,9.540330465599838e-08,1.723190795844782e-09,9.540330453893479e-08,1.723190795844782e-09,9.540330480216401e-08,1.723190795844782e-09,9.540330453893479e-08,1.723190795844782e-09,0,1.723190795844782e-09,0.01012273950532106,1.723190795844782e-09,0.6350683233181682,1.723190795844782e-09,9.540330465599838e-08
1.731331595261043e-09,1.119582604364521,1.731331595261043e-09,1.2,1.731331595261043e-09,1.199999802486299,1.731331595261043e-09,1.199953921941879,1.731331595261043e-09,9.540330469018246e-08,1.731331595261043e-09,9.540330480794377e-08,1.731331595261043e-09,9.540330469018246e-08,1.731331595261043e-09,9.540330482701682e-08,1.731331595261043e-09,9.540330457010255e-08,1.731331595261043e-09,9.540330482701682e-08,1.731331595261043e-09,0,1.731331595261043e-09,0.0118324898542131,1.731331595261043e-09,0.6350689174181987,1.731331595261043e-09,9.540330469018246e-08
1.73959824500902e-09,1.119582448512415,1.73959824500902e-09,1.2,1.73959824500902e-09,1.199999814109858,1.73959824500902e-09,1.199962453570516,1.73959824500902e-09,9.540330464889278e-08,1.73959824500902e-09,9.54033046299066e-08,1.73959824500902e-09,9.540330464889278e-08,1.73959824500902e-09,9.540330448114513e-08,1.73959824500902e-09,9.540330483094932e-08,1.73959824500902e-09,9.540330448114513e-08,1.73959824500902e-09,0,1.73959824500902e-09,0.01360471926331777,1.73959824500902e-09,0.6350695492184173,1.73959824500902e-09,9.540330464889278e-08
1.751051332553342e-09,1.119582232585797,1.751051332553342e-09,1.2,1.751051332553342e-09,1.199999827730931,1.751051332553342e-09,1.199971727476806,1.751051332553342e-09,9.540330473014039e-08,1.751051332553342e-09,9.540330476128362e-08,1.751051332553342e-09,9.540330473014039e-08,1.751051332553342e-09,9.540330490814685e-08,1.751051332553342e-09,9.540330457529545e-08,1.751051332553342e-09,9.540330490814685e-08,1.751051332553342e-09,0,1.751051332553342e-09,0.01610602158011411,1.751051332553342e-09,0.6350704675499346,1.751051332553342e-09,9.540330473014039e-08
1.764963189498701e-09,1.119581970303303,1.764963189498701e-09,1.2,1.764963189498701e-09,1.199999841069178,1.764963189498701e-09,1.199980104765669,1.764963189498701e-09,9.54033046461616e-08,1.764963189498701e-09,9.540330463680379e-08,1.764963189498701e-09,9.54033046461616e-08,1.764963189498701e-09,9.54033044192878e-08,1.764963189498701e-09,9.540330479858753e-08,1.764963189498701e-09,9.54033044192878e-08,1.764963189498701e-09,0,1.764963189498701e-09,0.01920579383888373,1.764963189498701e-09,0.6350716460711703,1.764963189498701e-09,9.54033046461616e-08
1.779609894528376e-09,1.119581694166169,1.779609894528376e-09,1.2,1.779609894528376e-09,1.199999852086801,1.779609894528376e-09,1.199986000932041,1.779609894528376e-09,9.540330471131295e-08,1.779609894528376e-09,9.540330475016095e-08,1.779609894528376e-09,9.540330471131295e-08,1.779609894528376e-09,9.540330491566641e-08,1.779609894528376e-09,9.540330451047282e-08,1.779609894528376e-09,9.540330491566641e-08,1.779609894528376e-09,0,1.779609894528376e-09,0.02253585305214726,1.779609894528376e-09,0.6350729579929675,1.779609894528376e-09,9.540330471131295e-08
1.798216164954892e-09,1.119581343377957,1.798216164954892e-09,1.2,1.798216164954892e-09,1.199999862869129,1.798216164954892e-09,1.199990972368639,1.798216164954892e-09,9.540330462571544e-08,1.798216164954892e-09,9.54033046062484e-08,1.798216164954892e-09,9.540330462571544e-08,1.798216164954892e-09,9.540330450650396e-08,1.798216164954892e-09,9.540330483672912e-08,1.798216164954892e-09,9.540330450650396e-08,1.798216164954892e-09,0,1.798216164954892e-09,0.02685549986218613,1.798216164954892e-09,0.6350747240590172,1.798216164954892e-09,9.540330462571544e-08
1.826293228385672e-09,1.119580814033404,1.826293228385672e-09,1.2,1.826293228385672e-09,1.199999874538096,1.826293228385672e-09,1.199994947026785,1.826293228385672e-09,9.54033047110586e-08,1.826293228385672e-09,9.540330475658807e-08,1.826293228385672e-09,9.54033047110586e-08,1.826293228385672e-09,9.540330488574803e-08,1.826293228385672e-09,9.540330455301359e-08,1.826293228385672e-09,9.540330488574803e-08,1.826293228385672e-09,0,1.826293228385672e-09,0.033537599302556,1.826293228385672e-09,0.6350775843326464,1.826293228385672e-09,9.54033047110586e-08
1.846916158683675e-09,1.119580425222632,1.846916158683675e-09,1.2,1.846916158683675e-09,1.199999880813361,1.846916158683675e-09,1.199996289951009,1.846916158683675e-09,9.540330467371512e-08,1.846916158683675e-09,9.540330462154305e-08,1.846916158683675e-09,9.540330467371512e-08,1.846916158683675e-09,9.540330449555405e-08,1.846916158683675e-09,9.540330479301821e-08,1.846916158683675e-09,9.540330449555405e-08,1.846916158683675e-09,0,1.846916158683675e-09,0.03855511593690694,1.846916158683675e-09,0.6350798252106391,1.846916158683675e-09,9.540330467371512e-08
1.870210595421675e-09,1.119579986044035,1.870210595421675e-09,1.2,1.870210595421675e-09,1.199999886628071,1.870210595421675e-09,1.199997108532265,1.870210595421675e-09,9.540330466470144e-08,1.870210595421675e-09,9.540330475215875e-08,1.870210595421675e-09,9.540330466470144e-08,1.870210595421675e-09,9.540330487595711e-08,1.870210595421675e-09,9.540330457064508e-08,1.870210595421675e-09,9.540330487595711e-08,1.870210595421675e-09,0,1.870210595421675e-09,0.04431673343401574,1.870210595421675e-09,0.6350824873358549,1.870210595421675e-09,9.540330466470144e-08
1.897319896521762e-09,1.119579474940993,1.897319896521762e-09,1.2,1.897319896521762e-09,1.199999892577892,1.897319896521762e-09,1.199997781488076,1.897319896521762e-09,9.540330468320452e-08,1.897319896521762e-09,9.540330462604303e-08,1.897319896521762e-09,9.540330468320452e-08,1.897319896521762e-09,9.540330443077704e-08,1.897319896521762e-09,9.540330481236692e-08,1.897319896521762e-09,9.540330443077704e-08,1.897319896521762e-09,0,1.897319896521762e-09,0.0511302770612524,1.897319896521762e-09,0.635085748302381,1.897319896521762e-09,9.540330468320452e-08
1.941932438463524e-09,1.119578633838718,1.941932438463524e-09,1.2,1.941932438463524e-09,1.199999901861274,1.941932438463524e-09,1.199998142652011,1.941932438463524e-09,9.540330469615738e-08,1.941932438463524e-09,9.540330476050587e-08,1.941932438463524e-09,9.540330469615738e-08,1.941932438463524e-09,9.540330489244997e-08,1.941932438463524e-09,9.540330455614537e-08,1.941932438463524e-09,9.540330489244997e-08,1.941932438463524e-09,0,1.941932438463524e-09,0.06254672657258689,1.941932438463524e-09,0.6350914614254027,1.941932438463524e-09,9.540330469615738e-08
2.000416667083334e-09,1.119577531200503,2.000416667083334e-09,1.2,2.000416667083334e-09,1.199999914668148,2.000416667083334e-09,1.199998526005005,2.000416667083334e-09,9.54033047275141e-08,2.000416667083334e-09,9.540330467453877e-08,2.000416667083334e-09,9.54033047275141e-08,2.000416667083334e-09,9.540330443457338e-08,2.000416667083334e-09,9.540330484611439e-08,2.000416667083334e-09,9.540330443457338e-08,2.000416667083334e-09,0,2.000416667083334e-09,0.07779169778449663,2.000416667083334e-09,0.6350995387550022,2.000416667083334e-09,9.54033047275141e-08
2.01778691784488e-09,1.119577203707403,2.01778691784488e-09,1.2,2.01778691784488e-09,1.199999918677095,2.01778691784488e-09,1.199965634918704,2.01778691784488e-09,9.540330468941624e-08,2.01778691784488e-09,9.540330468245699e-08,2.01778691784488e-09,9.540330468941624e-08,2.01778691784488e-09,9.540330469004219e-08,2.01778691784488e-09,9.540330467048635e-08,2.01778691784488e-09,9.540330469004219e-08,2.01778691784488e-09,0,2.01778691784488e-09,0.08237211148842638,2.01778691784488e-09,0.6351020756257578,2.01778691784488e-09,9.540330468941624e-08
2.045807459851887e-09,1.119576675415845,2.045807459851887e-09,1.2,2.045807459851887e-09,1.199999925516318,2.045807459851887e-09,1.200004106877613,2.045807459851887e-09,9.540330466741517e-08,2.045807459851887e-09,9.540330468708316e-08,2.045807459851887e-09,9.540330466741517e-08,2.045807459851887e-09,9.540330470498863e-08,2.045807459851887e-09,9.540330467385313e-08,2.045807459851887e-09,9.540330470498863e-08,2.045807459851887e-09,0,2.045807459851887e-09,0.08977096258959787,2.045807459851887e-09,0.6351062437122987,2.045807459851887e-09,9.540330466741517e-08
2.072477531539926e-09,1.119576172584186,2.072477531539926e-09,1.2,2.072477531539926e-09,1.199999932255049,2.072477531539926e-09,1.200004868253263,2.072477531539926e-09,9.540330468620746e-08,2.072477531539926e-09,9.540330469247531e-08,2.072477531539926e-09,9.540330468620746e-08,2.072477531539926e-09,9.54033046194621e-08,2.072477531539926e-09,9.540330466738847e-08,2.072477531539926e-09,9.54033046194621e-08,2.072477531539926e-09,0,2.072477531539926e-09,0.0968324488768063,2.072477531539926e-09,0.6351103286004014,2.072477531539926e-09,9.540330468620746e-08
2.125817674916004e-09,1.119575166916492,2.125817674916004e-09,1.2,2.125817674916004e-09,1.199999946174338,2.125817674916004e-09,1.199992875696446,2.125817674916004e-09,9.540330468656499e-08,2.125817674916004e-09,9.540330466016834e-08,2.125817674916004e-09,9.540330468656499e-08,2.125817674916004e-09,9.540330473811752e-08,2.125817674916004e-09,9.540330469568322e-08,2.125817674916004e-09,9.540330473811752e-08,2.125817674916004e-09,0,2.125817674916004e-09,0.1109650881548921,2.125817674916004e-09,0.6351188240576766,2.125817674916004e-09,9.540330468656499e-08
2.23249796166816e-09,1.119573155563593,2.23249796166816e-09,1.2,2.23249796166816e-09,1.199999974246074,2.23249796166816e-09,1.200006429602177,2.23249796166816e-09,9.540330471308978e-08,2.23249796166816e-09,9.54033047132422e-08,2.23249796166816e-09,9.540330471308978e-08,2.23249796166816e-09,9.540330461831298e-08,2.23249796166816e-09,9.540330470040964e-08,2.23249796166816e-09,9.540330461831298e-08,2.23249796166816e-09,0,2.23249796166816e-09,0.1390127140290478,2.23249796166816e-09,0.6351370759501765,2.23249796166816e-09,9.540330471308978e-08
2.432866487606759e-09,1.119569377747103,2.432866487606759e-09,1.2,2.432866487606759e-09,1.200000022349289,2.432866487606759e-09,1.199992359661039,2.432866487606759e-09,9.540330464686796e-08,2.432866487606759e-09,9.540330463110751e-08,2.432866487606759e-09,9.540330464686796e-08,2.432866487606759e-09,9.540330470649584e-08,2.432866487606759e-09,9.540330470431466e-08,2.432866487606759e-09,9.540330470649584e-08,2.432866487606759e-09,0,2.432866487606759e-09,0.1895932633470754,2.432866487606759e-09,0.6351764270295117,2.432866487606759e-09,9.540330464686796e-08
2.758682339102555e-09,1.119563234528146,2.758682339102555e-09,1.2,2.758682339102555e-09,1.20000006072144,2.758682339102555e-09,1.200006737862571,2.758682339102555e-09,9.540330473208732e-08,2.758682339102555e-09,9.540330473597327e-08,2.758682339102555e-09,9.540330473208732e-08,2.758682339102555e-09,9.540330465466765e-08,2.758682339102555e-09,9.540330465023337e-08,2.758682339102555e-09,9.540330465466765e-08,2.758682339102555e-09,0,2.758682339102555e-09,0.2620546232860038,2.758682339102555e-09,0.6352615645819666,2.758682339102555e-09,9.540330473208732e-08
3.140375103632399e-09,1.119556037479712,3.140375103632399e-09,1.2,3.140375103632399e-09,1.200000031688972,3.140375103632399e-09,1.19999233366517,3.140375103632399e-09,9.540330465315297e-08,3.140375103632399e-09,9.540330463688583e-08,3.140375103632399e-09,9.540330465315297e-08,3.140375103632399e-09,9.540330470717664e-08,3.140375103632399e-09,9.540330468526955e-08,3.140375103632399e-09,9.540330470717664e-08,3.140375103632399e-09,0,3.140375103632399e-09,0.327850562489021,3.140375103632399e-09,0.6354024093437627,3.140375103632399e-09,9.540330465315297e-08
3.629868139127563e-09,1.119546807354487,3.629868139127563e-09,1.2,3.629868139127563e-09,1.199999889216842,3.629868139127563e-09,1.200006774604021,3.629868139127563e-09,9.540330467404537e-08,3.629868139127563e-09,9.540330473466487e-08,3.629868139127563e-09,9.540330467404537e-08,3.629868139127563e-09,9.540330462356178e-08,3.629868139127563e-09,9.540330466948002e-08,3.629868139127563e-09,9.540330462356178e-08,3.629868139127563e-09,0,3.629868139127563e-09,0.3856132328804112,3.629868139127563e-09,0.6356006864337459,3.629868139127563e-09,9.540330467404537e-08
4.377203301175101e-09,1.119532714281375,4.377203301175101e-09,1.2,4.377203301175101e-09,1.199999620199454,4.377203301175101e-09,1.199992329142353,4.377203301175101e-09,9.540330466711571e-08,4.377203301175101e-09,9.540330461448361e-08,4.377203301175101e-09,9.540330466711571e-08,4.377203301175101e-09,9.540330471351526e-08,4.377203301175101e-09,9.540330466197533e-08,4.377203301175101e-09,9.540330471351526e-08,4.377203301175101e-09,0,4.377203301175101e-09,0.4392487916745059,4.377203301175101e-09,0.6358355056327856,4.377203301175101e-09,9.540330466711571e-08
4.948855679730983e-09,1.119521933420193,4.948855679730983e-09,1.2,4.948855679730983e-09,1.199999453760238,4.948855679730983e-09,1.200006808034001,4.948855679730983e-09,9.540330470661851e-08,4.948855679730983e-09,9.540330471908661e-08,4.948855679730983e-09,9.540330470661851e-08,4.948855679730983e-09,9.54033046421968e-08,4.948855679730983e-09,9.540330469055874e-08,4.948855679730983e-09,9.54033046421968e-08,4.948855679730983e-09,0,4.948855679730983e-09,0.4658945197537138,4.948855679730983e-09,0.6359598020394768,4.948855679730983e-09,9.540330470661851e-08
5.607219674834245e-09,1.119509516423729,5.607219674834245e-09,1.2,5.607219674834245e-09,1.199999355895888,5.607219674834245e-09,1.199992301972011,5.607219674834245e-09,9.540330465549635e-08,5.607219674834245e-09,9.540330462198614e-08,5.607219674834245e-09,9.540330465549635e-08,5.607219674834245e-09,9.540330471561433e-08,5.607219674834245e-09,9.540330467078951e-08,5.607219674834245e-09,9.540330471561433e-08,5.607219674834245e-09,0,5.607219674834245e-09,0.4894107701149021,5.607219674834245e-09,0.6360747572836938,5.607219674834245e-09,9.540330465549635e-08
6.406947022057893e-09,1.119494432064665,6.406947022057893e-09,1.2,6.406947022057893e-09,1.199999282603124,6.406947022057893e-09,1.200006824073286,6.406947022057893e-09,9.540330470068192e-08,6.406947022057893e-09,9.540330472074288e-08,6.406947022057893e-09,9.540330470068192e-08,6.406947022057893e-09,9.540330465367718e-08,6.406947022057893e-09,9.54033047046364e-08,6.406947022057893e-09,9.540330465367718e-08,6.406947022057893e-09,0,6.406947022057893e-09,0.5115891463248847,6.406947022057893e-09,0.6361903114236717,6.406947022057893e-09,9.540330470068192e-08
7.587966402799862e-09,1.119472153423261,7.587966402799862e-09,1.2,7.587966402799862e-09,1.199999217833591,7.587966402799862e-09,1.199992293830695,7.587966402799862e-09,9.540330466812526e-08,7.587966402799862e-09,9.540330464650657e-08,7.587966402799862e-09,9.540330466812526e-08,7.587966402799862e-09,9.5403304679575e-08,7.587966402799862e-09,9.54033046116815e-08,7.587966402799862e-09,9.5403304679575e-08,7.587966402799862e-09,0,7.587966402799862e-09,0.53603750819456,7.587966402799862e-09,0.6363292712023195,7.587966402799862e-09,9.540330466812526e-08
9.169426361910994e-09,1.11944231642779,9.169426361910994e-09,1.2,9.169426361910994e-09,1.199999324681632,9.169426361910994e-09,1.200006827626119,9.169426361910994e-09,9.540330468502714e-08,9.169426361910994e-09,9.540330472278036e-08,9.169426361910994e-09,9.540330468502714e-08,9.169426361910994e-09,9.540330467073354e-08,9.169426361910994e-09,9.540330475061817e-08,9.169426361910994e-09,9.540330467073354e-08,9.169426361910994e-09,0,9.169426361910994e-09,0.5585189128540191,9.169426361910994e-09,0.6364722388591605,9.169426361910994e-09,9.540330468502714e-08
1.121511856631356e-08,1.119403713274774,1.121511856631356e-08,1.2,1.121511856631356e-08,1.199999629193946,1.121511856631356e-08,1.199992292253797,1.121511856631356e-08,9.540330466451188e-08,1.121511856631356e-08,9.54033046340416e-08,1.121511856631356e-08,9.540330466451188e-08,1.121511856631356e-08,9.540330466571254e-08,1.121511856631356e-08,9.540330460854303e-08,1.121511856631356e-08,9.540330466571254e-08,1.121511856631356e-08,0,1.121511856631356e-08,0.5765018310465611,1.121511856631356e-08,0.6366021148303276,1.121511856631356e-08,9.540330466451188e-08
1.372958416427119e-08,1.119356252396208,1.372958416427119e-08,1.2,1.372958416427119e-08,1.199999616422472,1.372958416427119e-08,1.200006828192578,1.372958416427119e-08,9.540330470705745e-08,1.372958416427119e-08,9.540330476592438e-08,1.372958416427119e-08,9.540330470705745e-08,1.372958416427119e-08,9.540330469038776e-08,1.372958416427119e-08,9.540330475081334e-08,1.372958416427119e-08,9.540330469038776e-08,1.372958416427119e-08,0,1.372958416427119e-08,0.5884708888772592,1.372958416427119e-08,0.6367019395734203,1.372958416427119e-08,9.540330470705745e-08
1.677294363430478e-08,1.119298791234152,1.677294363430478e-08,1.2,1.677294363430478e-08,1.199999619096657,1.677294363430478e-08,1.199992292213863,1.677294363430478e-08,9.540330465662358e-08,1.677294363430478e-08,9.540330456875233e-08,1.677294363430478e-08,9.540330465662358e-08,1.677294363430478e-08,9.540330467609203e-08,1.677294363430478e-08,9.540330462101556e-08,1.677294363430478e-08,9.540330467609203e-08,1.677294363430478e-08,0,1.677294363430478e-08,0.5951346695817464,1.677294363430478e-08,0.6367681052608781,1.677294363430478e-08,9.540330465662358e-08
